Date,Volume,dow,month,dom,yest_p_diff,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,CNN,CNN_dif,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_resid
2021-06-28,53159580.0,0.0,6.0,28.0,-0.00042085574,1.482,0.0,0.0,91.89,452342.0,-6718.0,5.28,372000.0,3176000.0,410500.0,41.5333,4.6000023,2.49189792633058,5.133147811889671,2.0562492370605696,6.476419792175307,8.826438293457045,-3.525344924926742,1.8295939
2021-06-29,35970520.0,1.0,6.0,29.0,0.001985703,1.475,0.0,0.0,92.05,452342.0,-6718.0,5.28,372000.0,3176000.0,410500.0,40.0333,-1.5,2.995352478027371,2.49189792633058,5.133147811889671,2.0562492370605696,6.476419792175307,8.826438293457045,2.2550693
2021-06-30,64827860.0,2.0,6.0,30.0,0.0036242828,1.468,0.0,0.0,92.44,452342.0,-6718.0,5.28,372000.0,3176000.0,410500.0,37.9667,-2.066597,1.8295938491821175,2.995352478027371,2.49189792633058,5.133147811889671,2.0562492370605696,6.476419792175307,4.9455285
2021-07-01,53441030.0,3.0,7.0,1.0,0.0047265515,1.459,0.6,0.0,92.6,452342.0,-6718.0,5.22,372000.0,3176000.0,410500.0,39.0667,1.0999985,2.2550693130493187,1.8295938491821175,2.995352478027371,2.49189792633058,5.133147811889671,2.0562492370605696,4.512358
2021-07-02,57697670.0,4.0,7.0,2.0,-0.0019633658,1.431,0.0,0.0,92.23,445476.0,-6866.0,5.22,372000.0,3176000.0,410500.0,38.6,-0.4667015,4.94552867889405,2.2550693130493187,1.8295938491821175,2.995352478027371,2.49189792633058,5.133147811889671,1.260079
2021-07-06,68710420.0,1.0,7.0,6.0,0.0018413663,1.352,0.0,0.0,92.55,445476.0,-6866.0,5.22,362000.0,3049000.0,396000.0,33.0667,-0.4667015,4.512358398437527,4.94552867889405,2.2550693130493187,1.8295938491821175,2.995352478027371,2.49189792633058,1.8700132
2021-07-07,63549460.0,2.0,7.0,7.0,0.004966119,1.323,0.0,0.0,92.64,445476.0,-6866.0,5.22,362000.0,3049000.0,396000.0,32.3333,-0.73339844,1.2600790786743232,4.512358398437527,4.94552867889405,2.2550693130493187,1.8295938491821175,2.995352478027371,-1.1238242
2021-07-08,97595230.0,3.0,7.0,8.0,0.0068653566,1.294,0.0,0.0,92.42,445476.0,-6866.0,5.22,362000.0,3049000.0,396000.0,26.8667,-5.4666023,1.8700131988525186,1.2600790786743232,4.512358398437527,4.94552867889405,2.2550693130493187,1.8295938491821175,6.4164414
2021-07-09,76238580.0,4.0,7.0,9.0,0.0037750527,1.361,0.0,0.0,92.13,437580.0,-7896.0,5.22,362000.0,3049000.0,396000.0,31.5333,4.666601,-1.1238241958618005,1.8700131988525186,1.2600790786743232,4.512358398437527,4.94552867889405,2.2550693130493187,4.8542566
2021-07-12,52889590.0,0.0,7.0,12.0,-0.0014922289,1.368,0.0,0.0,92.26,437580.0,-7896.0,5.22,350000.0,3001000.0,376500.0,33.0667,4.666601,6.4164414596557435,-1.1238241958618005,1.8700131988525186,1.2600790786743232,4.512358398437527,4.94552867889405,2.7359931
2021-07-13,52911310.0,1.0,7.0,13.0,-0.0026590868,1.418,0.0,0.0,92.75,437580.0,-7896.0,5.22,350000.0,3001000.0,376500.0,30.3333,-2.7334003,4.854256706237777,6.4164414596557435,-1.1238241958618005,1.8700131988525186,1.2600790786743232,4.512358398437527,3.2752354
2021-07-14,64130350.0,2.0,7.0,14.0,-0.00013801035,1.349,0.0,0.0,92.41,437580.0,-7896.0,5.22,350000.0,3001000.0,376500.0,29.6333,-0.69999886,2.7359932327270258,4.854256706237777,6.4164414596557435,-1.1238241958618005,1.8700131988525186,1.2600790786743232,1.7674541
2021-07-15,55126360.0,3.0,7.0,15.0,-0.010826726,1.301,0.0,0.0,92.62,437580.0,-7896.0,5.22,350000.0,3001000.0,376500.0,26.8,-2.8333015,3.275235404968271,2.7359932327270258,4.854256706237777,6.4164414596557435,-1.1238241958618005,1.8700131988525186,-1.9143869
2021-07-16,75874660.0,4.0,7.0,16.0,-0.002870791,1.3,0.0,0.0,92.69,439687.0,2107.0,5.22,350000.0,3001000.0,376500.0,22.6333,-4.1666985,1.7674541473388672,3.275235404968271,2.7359932327270258,4.854256706237777,6.4164414596557435,-1.1238241958618005,-3.5101407
2021-07-19,147987000.0,0.0,7.0,19.0,0.0124808615,1.199,0.0,0.0,92.89,439687.0,2107.0,5.22,379000.0,2959000.0,365750.0,13.8074,-4.1666985,-1.9143869018554938,1.7674541473388672,3.275235404968271,2.7359932327270258,4.854256706237777,6.4164414596557435,7.950976
2021-07-20,99608170.0,1.0,7.0,20.0,0.0050857207,1.222,0.0,0.0,92.97,439687.0,2107.0,5.22,379000.0,2959000.0,365750.0,20.6333,6.825901,-3.510140686035129,-1.9143869018554938,1.7674541473388672,3.275235404968271,2.7359932327270258,4.854256706237777,6.4462385
2021-07-21,64724390.0,2.0,7.0,21.0,0.001653424,1.292,0.0,0.0,92.75,439687.0,2107.0,5.22,379000.0,2959000.0,365750.0,24.4667,3.8333988,7.95097595214844,-3.510140686035129,-1.9143869018554938,1.7674541473388672,3.275235404968271,2.7359932327270258,4.6383142
2021-07-22,47878540.0,3.0,7.0,22.0,0.00550075,1.277,0.0,0.0,92.82,439687.0,2107.0,5.22,379000.0,2959000.0,365750.0,25.2,0.73330116,6.446238327026379,7.95097595214844,-3.510140686035129,-1.9143869018554938,1.7674541473388672,3.275235404968271,6.4673934
2021-07-23,63766640.0,4.0,7.0,23.0,0.0038773753,1.281,0.0,0.0,92.91,435598.0,-4089.0,5.22,379000.0,2959000.0,365750.0,29.1333,3.9333,4.6383142089843545,6.446238327026379,7.95097595214844,-3.510140686035129,-1.9143869018554938,1.7674541473388672,3.293571
2021-07-26,43719190.0,0.0,7.0,26.0,-0.0020500673,1.295,0.0,0.0,92.65,435598.0,-4089.0,5.22,363000.0,2721000.0,363500.0,30.7,3.9333,6.467393341064451,4.6383142089843545,6.446238327026379,7.95097595214844,-3.510140686035129,-1.9143869018554938,-1.6554482
2021-07-27,67397140.0,1.0,7.0,27.0,-0.0019369688,1.239,0.0,0.0,92.43,435598.0,-4089.0,5.22,363000.0,2721000.0,363500.0,27.3667,-3.3333015,3.2935710144042787,6.467393341064451,4.6383142089843545,6.446238327026379,7.95097595214844,-3.510140686035129,1.5554105
2021-07-28,52472360.0,2.0,7.0,28.0,0.0018949279,1.238,0.0,0.0,92.32,435598.0,-4089.0,5.22,363000.0,2721000.0,363500.0,27.4667,0.10000038,-1.6554481887817474,3.2935710144042787,6.467393341064451,4.6383142089843545,6.446238327026379,7.95097595214844,3.103047
2021-07-29,47435340.0,3.0,7.0,29.0,0.0013682698,1.266,0.0,0.0,91.86,435598.0,-4089.0,5.22,363000.0,2721000.0,363500.0,30.4333,2.9666004,1.5554104614257653,-1.6554481887817474,3.2935710144042787,6.467393341064451,4.6383142089843545,6.446238327026379,-0.28024697
2021-07-30,68951200.0,4.0,7.0,30.0,-0.0062844213,1.226,0.0,0.0,92.17,439225.0,3627.0,5.22,363000.0,2721000.0,363500.0,26.4667,-3.9666004,3.103046798706032,1.5554104614257653,-1.6554481887817474,3.2935710144042787,6.467393341064451,4.6383142089843545,1.5458993
2021-08-02,58783300.0,0.0,8.0,2.0,0.0061430354,1.179,0.0,0.0,92.05,439225.0,3627.0,5.19,365000.0,2631000.0,364250.0,24.3667,-3.9666004,-0.28024696350098566,3.103046798706032,1.5554104614257653,-1.6554481887817474,3.2935710144042787,6.467393341064451,4.6339545
2021-08-03,58053900.0,1.0,8.0,3.0,-0.0018224065,1.174,0.0,0.0,92.08,439225.0,3627.0,5.19,365000.0,2631000.0,364250.0,29.8,5.4333,1.5458992385864008,-0.28024696350098566,3.103046798706032,1.5554104614257653,-1.6554481887817474,3.2935710144042787,-0.07252552
2021-08-04,46732210.0,2.0,8.0,4.0,0.0034860559,1.18,0.0,0.0,92.27,439225.0,3627.0,5.19,365000.0,2631000.0,364250.0,27.3333,-2.4666996,4.633954429626442,1.5458992385864008,-0.28024696350098566,3.103046798706032,1.5554104614257653,-1.6554481887817474,3.1529195
2021-08-05,38969660.0,3.0,8.0,5.0,0.00088137586,1.225,0.0,0.0,92.24,439225.0,3627.0,5.19,365000.0,2631000.0,364250.0,32.5333,5.199999,-0.07252552032468884,4.633954429626442,1.5458992385864008,-0.28024696350098566,3.103046798706032,1.5554104614257653,3.4619706
2021-08-06,46930010.0,4.0,8.0,6.0,-0.0007463868,1.305,0.0,0.0,92.8,438777.0,-448.0,5.19,365000.0,2631000.0,364250.0,32.5333,0.0,3.1529195404052643,-0.07252552032468884,4.633954429626442,1.5458992385864008,-0.28024696350098566,3.103046798706032,2.8919744
2021-08-09,41222590.0,0.0,8.0,9.0,0.00015812776,1.325,0.0,0.0,92.94,438777.0,-448.0,5.19,351000.0,2657000.0,364500.0,32.0,0.0,3.461970558166513,3.1529195404052643,-0.07252552032468884,4.633954429626442,1.5458992385864008,-0.28024696350098566,4.483112
2021-08-10,43339280.0,1.0,8.0,10.0,-9.013475e-05,1.354,0.0,0.0,93.06,438777.0,-448.0,5.19,351000.0,2657000.0,364500.0,34.2667,2.2667007,2.8919743347167923,3.461970558166513,3.1529195404052643,-0.07252552032468884,4.633954429626442,1.5458992385864008,6.1292367
2021-08-11,44034340.0,2.0,8.0,11.0,0.0033474872,1.335,0.0,0.0,92.92,438777.0,-448.0,5.19,351000.0,2657000.0,364500.0,35.6,1.3332977,4.483112030029304,2.8919743347167923,3.461970558166513,3.1529195404052643,-0.07252552032468884,4.633954429626442,5.1790137
2021-08-12,38942420.0,3.0,8.0,12.0,0.00074004306,1.361,0.0,0.0,93.04,438777.0,-448.0,5.19,351000.0,2657000.0,364500.0,38.9667,3.366703,6.129236488342258,4.483112030029304,2.8919743347167923,3.461970558166513,3.1529195404052643,-0.07252552032468884,5.3827486
2021-08-13,39470250.0,4.0,8.0,13.0,0.0054589794,1.283,0.0,0.0,92.52,435544.0,-3233.0,5.19,351000.0,2657000.0,364500.0,41.4333,2.4665985,5.179013595581068,6.129236488342258,4.483112030029304,2.8919743347167923,3.461970558166513,3.1529195404052643,4.11678
2021-08-16,73930860.0,0.0,8.0,16.0,-0.00045040986,1.268,0.0,0.0,92.63,435544.0,-3233.0,5.19,356000.0,2627000.0,358750.0,46.7667,2.4665985,5.382748527526871,5.179013595581068,6.129236488342258,4.483112030029304,2.8919743347167923,3.461970558166513,1.8585052
2021-08-17,92673930.0,1.0,8.0,17.0,-0.008606949,1.267,0.0,0.0,93.13,435544.0,-3233.0,5.19,356000.0,2627000.0,358750.0,36.7333,-10.0334015,4.116780014038113,5.382748527526871,5.179013595581068,6.129236488342258,4.483112030029304,2.8919743347167923,-0.9770244
2021-08-18,89351930.0,2.0,8.0,18.0,0.008161688,1.26,0.0,0.0,93.14,435544.0,-3233.0,5.19,356000.0,2627000.0,358750.0,20.5928,-16.1405,1.8585052871704306,4.116780014038113,5.382748527526871,5.179013595581068,6.129236488342258,4.483112030029304,4.338307
2021-08-19,92812250.0,3.0,8.0,19.0,0.007059726,1.243,0.0,0.0,93.57,435544.0,-3233.0,5.19,356000.0,2627000.0,358750.0,19.1129,-1.4799004,-0.977024383544915,1.8585052871704306,4.116780014038113,5.382748527526871,5.179013595581068,6.129236488342258,7.772101
2021-08-20,72008710.0,4.0,8.0,20.0,0.004695256,1.255,0.0,0.0,93.5,432564.0,-2980.0,5.19,356000.0,2627000.0,358750.0,24.4333,5.3204,4.338306770324721,-0.977024383544915,1.8585052871704306,4.116780014038113,5.382748527526871,5.179013595581068,5.468892
2021-08-23,54973040.0,0.0,8.0,23.0,0.0,1.253,0.0,0.0,92.96,432564.0,-2980.0,5.19,347000.0,2580000.0,354750.0,28.1667,5.3204,7.772100791931166,4.338306770324721,-0.977024383544915,1.8585052871704306,4.116780014038113,5.382748527526871,2.3953836
2021-08-24,38744710.0,1.0,8.0,24.0,0.0016484373,1.297,0.0,0.0,92.89,432564.0,-2980.0,5.19,347000.0,2580000.0,354750.0,33.9667,5.800001,5.4688918685912995,7.772100791931166,4.338306770324721,-0.977024383544915,1.8585052871704306,4.116780014038113,0.2881185
2021-08-25,40529710.0,2.0,8.0,25.0,-0.0052659884,1.349,0.0,0.0,92.82,432564.0,-2980.0,5.19,347000.0,2580000.0,354750.0,38.9,4.9333,2.395383567810086,5.4688918685912995,7.772100791931166,4.338306770324721,-0.977024383544915,1.8585052871704306,-2.1046546
2021-08-26,57829570.0,3.0,8.0,26.0,0.0069516934,1.354,0.0,0.0,93.06,432564.0,-2980.0,5.19,347000.0,2580000.0,354750.0,33.7333,-5.1667023,0.28811851501467345,2.395383567810086,5.4688918685912995,7.772100791931166,4.338306770324721,-0.977024383544915,3.2561836
2021-08-27,77235110.0,4.0,8.0,27.0,0.0027861928,1.31,0.0,0.0,92.69,425395.0,-7169.0,5.19,347000.0,2580000.0,354750.0,44.7667,11.0334015,-2.104654541015634,0.28811851501467345,2.395383567810086,5.4688918685912995,7.772100791931166,4.338306770324721,0.57077456
2021-08-30,48357360.0,0.0,8.0,30.0,-0.0012622908,1.28,0.0,0.0,92.65,425395.0,-7169.0,5.19,343000.0,2558000.0,349250.0,47.8667,11.0334015,3.256183624267578,-2.104654541015634,0.28811851501467345,2.395383567810086,5.4688918685912995,7.772100791931166,-1.615294
2021-08-31,59300210.0,1.0,8.0,31.0,-0.0016821603,1.307,0.0,0.0,92.63,425395.0,-7169.0,5.19,343000.0,2558000.0,349250.0,47.2333,-0.63339996,0.5707745361328307,3.256183624267578,-2.104654541015634,0.28811851501467345,2.395383567810086,5.4688918685912995,-2.6403754
2021-09-01,48721380.0,2.0,9.0,1.0,-0.00028685541,1.299,0.0,0.0,92.45,425395.0,-7169.0,5.38,343000.0,2558000.0,349250.0,43.1333,-4.0999985,-1.6152939224243141,0.5707745361328307,3.256183624267578,-2.104654541015634,0.28811851501467345,2.395383567810086,-1.192431
2021-09-02,42830870.0,3.0,9.0,2.0,0.0024278273,1.285,0.0,0.0,92.22,425395.0,-7169.0,5.38,343000.0,2558000.0,349250.0,44.1667,1.0333977,-2.6403753280639535,-1.6152939224243141,0.5707745361328307,3.256183624267578,-2.104654541015634,0.28811851501467345,-4.2916317
2021-09-03,47234360.0,4.0,9.0,3.0,-0.0027687945,1.326,0.0,0.0,92.04,423867.0,-1528.0,5.38,343000.0,2558000.0,349250.0,44.0667,-0.099998474,-1.1924310302734398,-2.6403753280639535,-1.6152939224243141,0.5707745361328307,3.256183624267578,-2.104654541015634,-3.3038912
2021-09-07,51671530.0,1.0,9.0,7.0,4.435475e-05,1.377,0.0,0.0,92.51,423867.0,-1528.0,5.38,330000.0,2430000.0,344000.0,41.7,-0.099998474,-4.291631622314469,-1.1924310302734398,-2.6403753280639535,-1.6152939224243141,0.5707745361328307,3.256183624267578,-2.320399
2021-09-08,56181910.0,2.0,9.0,8.0,-0.0038309055,1.336,0.0,0.0,92.65,423867.0,-1528.0,5.38,330000.0,2430000.0,344000.0,38.5667,-3.1333008,-3.303891220092794,-4.291631622314469,-1.1924310302734398,-2.6403753280639535,-1.6152939224243141,0.5707745361328307,-2.7168813
2021-09-09,57970410.0,3.0,9.0,9.0,-0.012571839,1.297,0.0,0.0,92.48,423867.0,-1528.0,5.38,330000.0,2430000.0,344000.0,33.8,-4.7667007,-2.3203991317748773,-3.303891220092794,-4.291631622314469,-1.1924310302734398,-2.6403753280639535,-1.6152939224243141,-3.1216197
2021-09-10,89948170.0,4.0,9.0,10.0,-0.004612835,1.343,0.0,0.0,92.58,417445.0,-6422.0,5.38,330000.0,2430000.0,344000.0,20.6,-13.199999,-2.71688129425047,-2.3203991317748773,-3.303891220092794,-4.291631622314469,-1.1924310302734398,-2.6403753280639535,1.8078109
2021-09-13,83738650.0,0.0,9.0,13.0,-0.008892992,1.326,0.0,0.0,92.68,417445.0,-6422.0,5.38,332000.0,2523000.0,338000.0,28.2667,-13.199999,-3.1216197586059593,-2.71688129425047,-2.3203991317748773,-3.303891220092794,-4.291631622314469,-1.1924310302734398,-0.36530504
2021-09-14,78197140.0,1.0,9.0,14.0,0.0072787353,1.284,0.0,0.0,92.62,417445.0,-6422.0,5.38,332000.0,2523000.0,338000.0,24.8,-3.4667015,1.8078108596801599,-3.1216197586059593,-2.71688129425047,-2.3203991317748773,-3.303891220092794,-4.291631622314469,4.536763
2021-09-15,78792220.0,2.0,9.0,15.0,-0.0003354429,1.304,0.0,0.0,92.55,417445.0,-6422.0,5.38,332000.0,2523000.0,338000.0,31.2,6.4000015,-0.36530502319334346,1.8078108596801599,-3.1216197586059593,-2.71688129425047,-2.3203991317748773,-3.303891220092794,2.9572372
2021-09-16,77786740.0,3.0,9.0,16.0,-0.0079746265,1.336,0.0,0.0,92.93,417445.0,-6422.0,5.38,332000.0,2523000.0,338000.0,31.5,0.29999924,4.536763076782222,-0.36530502319334346,1.8078108596801599,-3.1216197586059593,-2.71688129425047,-2.3203991317748773,-2.0583863
2021-09-17,118425000.0,4.0,9.0,17.0,-0.0019353055,1.363,0.0,0.0,93.19,413964.0,-3481.0,5.38,332000.0,2523000.0,338000.0,17.9333,-13.5667,2.9572371673584144,4.536763076782222,-0.36530502319334346,1.8078108596801599,-3.1216197586059593,-2.71688129425047,-2.400011
2021-09-20,166445500.0,0.0,9.0,20.0,-0.006687729,1.312,0.0,0.0,93.28,413964.0,-3481.0,5.38,344000.0,2602000.0,337250.0,11.1,-13.5667,-2.058386421203636,2.9572371673584144,4.536763076782222,-0.36530502319334346,1.8078108596801599,-3.1216197586059593,5.06968
2021-09-21,92526110.0,1.0,9.0,21.0,0.0041337414,1.328,0.0,0.0,93.2,413964.0,-3481.0,5.38,344000.0,2602000.0,337250.0,11.45,0.34999943,-2.400011024475077,-2.058386421203636,2.9572371673584144,4.536763076782222,-0.36530502319334346,1.8078108596801599,8.611095
2021-09-22,102350100.0,2.0,9.0,22.0,0.007513877,1.304,0.0,0.0,93.46,413964.0,-3481.0,5.38,344000.0,2602000.0,337250.0,20.0333,8.583301,5.0696800994873,-2.400011024475077,-2.058386421203636,2.9572371673584144,4.536763076782222,-0.36530502319334346,10.714245
2021-09-23,76395980.0,3.0,9.0,23.0,0.005564191,1.435,2.1,0.0,93.46,413964.0,-3481.0,5.38,344000.0,2602000.0,337250.0,24.5,4.4666996,8.611095771789564,5.0696800994873,-2.400011024475077,-2.058386421203636,2.9572371673584144,4.536763076782222,4.885763
2021-09-24,62094840.0,4.0,9.0,24.0,-0.00038405927,1.453,2.1,0.0,93.33,418542.0,4578.0,5.38,344000.0,2602000.0,337250.0,23.8333,-0.66670036,10.714244537353522,8.611095771789564,5.0696800994873,-2.400011024475077,-2.058386421203636,2.9572371673584144,4.1826816
2021-09-27,61371110.0,0.0,9.0,27.0,-0.013764641,1.491,0.0,0.0,93.38,418542.0,4578.0,5.38,356000.0,2532000.0,340500.0,24.7667,-0.66670036,4.885763320922877,10.714244537353522,8.611095771789564,5.0696800994873,-2.400011024475077,-2.058386421203636,-4.244435
