date,open,high,low,close,volume
1/25/2001,89.4958,90.1526,89.1057,89.3521,10818300
1/26/2001,88.7773,89.4137,88.3155,89.2495,7136800
1/29/2001,89.0031,89.9227,88.9177,89.7257,6705900
1/30/2001,89.5286,90.5927,89.1936,90.5139,7069100
1/31/2001,90.2511,91.1051,89.7257,90.0015,9706900
2/1/2001,90.0541,90.6124,89.4958,90.5993,8239100
2/2/2001,90.2511,90.6387,88.5105,88.5433,8276600
2/5/2001,88.5433,89.2921,88.5105,89.1936,4352900
2/6/2001,88.8718,89.7914,88.8192,88.9309,7106700
2/7/2001,88.4908,88.9374,87.8077,88.4711,5748700
2/8/2001,88.5433,88.9374,87.4267,87.4398,5943300
2/9/2001,87.5909,87.5909,86.2181,86.5991,9913000
2/12/2001,86.5071,87.6894,86.5071,87.5909,5804400
2/13/2001,87.8208,88.1295,86.7042,86.8749,6587600
2/14/2001,87.1311,87.1311,85.824,86.7436,8400100
2/15/2001,87.2559,87.7026,86.6976,87.5843,5929800
2/16/2001,86.0473,86.2378,84.9307,85.6532,6434900
2/20/2001,86.0736,86.1393,84.1424,84.3329,5760000
2/21/2001,84.0111,84.6285,82.4346,82.5135,10910800
2/22/2001,82.993,83.1178,80.8056,82.6383,21281600
2/23/2001,82.1588,82.4609,80.0043,82.0799,20173000
2/26/2001,82.6317,83.8272,81.7778,83.8272,11503700
2/27/2001,83.2885,83.9717,82.4412,83.0521,11415000
2/28/2001,83.2557,83.3148,80.9699,81.4165,14825800
3/1/2001,81.4822,81.8435,79.9715,81.8435,14672000
3/2/2001,80.4641,82.5332,80.3327,81.1932,12564300
3/5/2001,81.5479,81.9617,81.3246,81.9354,5293200
3/6/2001,82.993,83.9125,82.4281,82.8156,6917000
3/7/2001,83.3542,83.4462,82.6054,83.4068,6371700
3/8/2001,83.1572,83.5776,82.855,83.4987,6055000
3/9/2001,82.8287,82.8287,80.8648,81.029,10020300
3/12/2001,80.359,80.4641,77.3441,77.5608,13972900
3/13/2001,78.4279,79.111,77.1995,78.8351,12888000
3/14/2001,76.8843,78.3556,76.0304,77.2784,19883400
3/15/2001,77.8038,78.0732,77.0879,77.2981,10370300
3/16/2001,77.1482,77.326,75.6201,75.7518,58514600
3/19/2001,76.2458,77.517,75.6267,77.2931,10067800
3/20/2001,77.6554,78.0242,75.1591,75.2183,15083900
3/21/2001,75.2052,75.9165,73.7034,73.9405,19004600
3/22/2001,73.7825,74.1645,71.161,73.1897,28624800
3/23/2001,74.5926,75.5213,73.44,75.4028,12861700
3/26/2001,76.2063,76.5818,75.5938,76.3644,9943800
3/27/2001,76.1536,78.1494,75.9297,77.9254,12880700
3/28/2001,76.9967,77.0296,75.6794,75.7716,10953300
3/29/2001,75.5477,76.7332,73.8615,76.0614,12060300
3/30/2001,76.1075,76.8584,75.4159,76.8584,9183600
4/2/2001,76.6015,77.3129,74.9549,75.2183,10561000
4/3/2001,75.0734,75.1854,72.4915,72.7089,12836000
4/4/2001,72.8274,73.8352,71.9909,73.0118,14884300
4/5/2001,74.6256,76.068,74.0986,75.7782,21522800
4/6/2001,75.08,75.3501,73.8088,74.6256,14937800
4/9/2001,75.0866,75.7387,74.283,75.4555,9034300
4/10/2001,76.0417,77.5566,75.8572,76.832,17873600
4/11/2001,78.235,78.3733,76.4961,76.8847,12722300
4/12/2001,76.6015,78.3404,76.3776,78.2811,9233200
4/16/2001,77.9122,78.3074,77.0033,77.4578,7350000
4/17/2001,77.2668,78.8146,77.0757,78.5511,10924700
4/18/2001,79.7367,82.9905,79.493,81.6732,32481600
4/19/2001,81.8378,82.8851,81.3965,82.7599,13809900
4/20/2001,82.2659,82.5953,81.4492,82.0025,7626700
4/23/2001,81.4426,81.6007,80.2966,80.5139,8451800
4/24/2001,80.6983,81.4426,79.7631,80.0792,10044700
4/25/2001,79.9738,81.4558,79.6643,81.1265,8249000
4/26/2001,81.4953,82.4767,81.3438,81.4887,10590400
4/27/2001,82.2791,82.8851,81.8049,82.8456,7938700
4/30/2001,83.2869,83.8269,82.1144,83.4252,10766900
5/1/2001,82.3779,83.7479,82.0683,83.682,10578000
5/2/2001,83.9192,84.1036,82.9905,83.5306,9572900
5/3/2001,83.0761,83.0893,81.8181,82.4701,9926200
5/4/2001,81.4426,83.8796,81.3043,83.8731,12145300
5/7/2001,83.5569,83.8994,83.142,83.1485,7185200
5/8/2001,83.5569,83.715,82.7007,83.109,6952600
5/9/2001,82.4965,83.3527,82.3713,82.7599,9507400
5/10/2001,83.8204,83.9784,82.839,83.0036,6872400
5/11/2001,82.9905,83.3132,81.9366,82.4306,7734400
5/14/2001,82.2659,82.6216,81.9761,82.5953,7914000
5/15/2001,82.6941,83.3198,82.233,82.9773,9782200
5/16/2001,82.2264,85.0982,82.0815,84.9335,14909000
5/17/2001,84.9664,85.6778,84.6766,85.0652,11824600
5/18/2001,85.0257,85.4538,84.3736,85.4538,6683100
5/21/2001,85.5197,86.837,85.0652,86.7119,11531500
5/22/2001,86.8304,87.0017,86.3298,86.5999,8342700
5/23/2001,86.3167,86.3167,85.1311,85.1311,12330800
5/24/2001,85.276,85.6251,84.67,85.3814,7902800
5/25/2001,85.3945,85.4275,84.2419,84.3736,7425000
5/29/2001,84.4527,84.5383,83.5833,83.7018,9003900
5/30/2001,83.3791,83.7084,82.3318,82.5294,10041800
5/31/2001,82.615,83.491,82.5031,82.9575,9874200
6/1/2001,83.1222,83.715,82.4108,83.4713,8848300
6/4/2001,83.5174,83.9323,83.0432,83.8731,5623500
6/5/2001,83.9719,85.1179,83.8269,84.8347,9115400
6/6/2001,84.8545,84.8545,83.8862,84.1299,12064900
6/7/2001,83.682,84.5383,83.6491,84.4329,7355300
6/8/2001,84.1102,84.2221,83.0827,83.6491,8170600
6/11/2001,83.4581,83.6425,82.6019,83.0563,7012200
6/12/2001,82.2396,83.4779,81.6995,82.9114,9364400
6/13/2001,83.1024,83.3725,82.1013,82.2001,7629400
6/14/2001,81.7917,81.8707,80.1912,80.3558,12603000
6/15/2001,79.864,80.8482,79.5272,80.4849,16821100
6/18/2001,80.3528,80.8746,79.864,80.0952,11368300
6/19/2001,80.835,81.1719,79.8508,80.4453,7732300
6/20/2001,80.049,81.1521,79.9895,80.868,8787200
6/21/2001,80.7293,82.1098,80.6831,81.7862,12259100
6/22/2001,81.5682,81.6342,80.6897,81.1455,12212000
6/25/2001,81.4295,81.5352,80.2538,80.3991,8406800
6/26/2001,79.8574,80.8416,79.6395,80.2868,8005800
6/27/2001,80.3198,80.7425,79.864,80.2405,10105100
6/28/2001,80.584,81.8654,80.5378,80.6831,10269300
6/29/2001,81.1124,81.9117,80.7558,80.9803,9824200
7/2/2001,81.1124,82.1164,80.9935,81.9909,8522200
7/3/2001,81.8919,81.9711,81.2776,81.9711,3303100
7/5/2001,81.2908,81.6739,80.3594,80.3726,5517900
7/6/2001,80.1283,80.2471,78.6355,78.6355,11665900
7/9/2001,78.9261,79.6197,78.7345,79.0648,8339300
7/10/2001,79.4545,79.6857,78.0806,78.1137,8630700
7/11/2001,78.008,78.5298,77.3408,78.1929,15328600
7/12/2001,78.9327,80.2339,78.8072,80.049,12002800
7/13/2001,79.8178,80.7954,79.6725,80.7425,10433800
7/16/2001,80.4321,80.769,79.4545,79.7319,6915300
7/17/2001,79.3951,80.551,79.1507,80.4783,7469800
7/18/2001,79.6329,80.3462,79.3026,79.9301,7709300
7/19/2001,80.7029,81.2313,79.765,80.6303,10082900
7/20/2001,80.0226,80.5444,79.8706,80.1481,6705800
7/23/2001,80.4519,80.5048,78.5694,78.5694,8065200
7/24/2001,78.6024,78.7345,77.1163,77.8098,12269000
7/25/2001,77.8891,78.9195,77.5852,78.6685,12088500
7/26/2001,78.6421,79.8244,78.3118,79.4942,12898200
7/27/2001,79.8112,80.1547,79.2035,79.798,8478800
7/30/2001,80.049,80.1547,79.4611,79.8244,8547700
7/31/2001,79.9235,81.0332,79.7914,80.1547,11918100
8/1/2001,80.5642,81.0464,80.2868,80.6567,11940800
8/2/2001,81.3965,81.4097,80.5114,80.9869,11070100
8/3/2001,80.8218,80.8218,79.8574,80.5444,10816300
8/6/2001,80.1547,80.2604,79.329,79.4611,8550100
8/7/2001,79.4413,80.0556,79.2035,79.7716,8865100
8/8/2001,79.3422,80.0292,78.2259,78.292,15183800
8/9/2001,78.4043,78.5826,77.8494,78.5232,14118500
8/10/2001,78.4703,79.1573,77.506,78.794,11173300
8/13/2001,78.9988,79.1639,78.4769,78.8138,7431600
8/14/2001,79.3554,79.4942,78.4703,78.7808,13178100
8/15/2001,78.7544,79.0054,77.9948,78.1004,8520600
8/16/2001,77.8098,78.4373,77.2814,78.3713,10734700
8/17/2001,77.7107,77.8561,76.6275,77.1163,11604600
8/20/2001,77.1493,77.8759,76.9842,77.8296,10417400
8/21/2001,77.8098,78.2986,76.4888,76.502,14480800
8/22/2001,77.1163,77.5654,76.4756,77.2946,11752300
8/23/2001,77.255,77.6249,76.9445,77.0172,8744100
8/24/2001,77.4201,78.6883,77.1097,78.6157,11687700
8/27/2001,78.5826,78.7345,78.1137,78.1467,7425100
8/28/2001,78.1269,78.2656,77.004,77.004,12046600
8/29/2001,77.3673,77.4003,76.0726,76.317,16180000
8/30/2001,75.8613,76.4491,74.0052,74.8507,17692600
8/31/2001,74.9035,75.8084,74.7252,75.3989,15985400
9/4/2001,75.2007,76.7332,74.8837,74.9167,24473400
9/5/2001,75.1017,75.4253,73.9457,75.1017,21477100
9/6/2001,74.4081,74.8375,73.1663,73.1663,21653000
9/7/2001,72.6709,73.4834,71.7528,71.8122,33133900
9/10/2001,71.1385,72.8889,71.1385,72.6907,23408700
9/17/2001,66.713,70.2798,66.0525,68.8927,32388700
9/18/2001,68.9125,69.5533,68.2718,68.7276,22029200
9/19/2001,68.7606,69.0248,65.1013,67.3405,42771800
9/20/2001,66.3167,67.248,65.1013,65.2004,36210900
9/21/2001,62.5105,65.6334,62.1922,64.4996,49782100
9/24/2001,66.1174,67.0721,65.6798,66.7671,25549600
9/25/2001,66.8003,67.6291,66.2367,67.4633,25466200
9/26/2001,67.8611,67.8943,66.5881,67.2246,18587500
9/27/2001,67.1318,67.8214,66.303,67.8081,20536800
9/28/2001,68.2789,72.6814,67.9606,69.2469,21687200
10/1/2001,68.8888,69.1673,68.1794,69.1342,20457400
10/2/2001,68.9551,70.0027,68.7231,70.0027,19833100
10/3/2001,69.353,71.5277,69.1872,71.1763,32045800
10/4/2001,71.7995,72.2504,70.7785,71.236,32674100
10/5/2001,71.11,71.3553,69.9629,71.0967,29796100
10/8/2001,70.4602,71.1431,70.195,70.6326,12970300
10/9/2001,70.6857,70.7785,70.016,70.2547,15976300
10/10/2001,70.1486,71.9719,69.9629,71.8194,19987400
10/11/2001,72.2371,73.1322,72.2371,72.9333,23006300
10/12/2001,72.3697,72.8604,71.1431,72.6018,31360500
10/15/2001,72.025,72.5687,71.647,72.4692,16873000
10/16/2001,72.8007,73.3378,72.2371,72.9267,15877100
10/17/2001,73.6428,73.6958,71.3752,71.3752,28542300
10/18/2001,71.4879,71.7134,70.7785,71.2227,16510000
10/19/2001,70.9442,71.5476,70.2878,71.1763,21912500
10/22/2001,71.1431,72.6482,71.0835,72.5819,17540600
10/23/2001,72.9068,73.119,71.8592,72.2106,22062500
10/24/2001,72.257,72.5687,71.7531,72.0183,16065200
10/25/2001,71.2426,73.3311,70.7718,73.3113,27467900
10/26/2001,72.9002,74.1201,72.7145,73.1455,18623300
10/29/2001,73.0394,73.298,71.2426,71.2426,18727500
10/30/2001,71.1763,71.4084,69.9895,70.3873,26178600
10/31/2001,70.8779,71.5144,70.1486,70.1486,28124200
11/1/2001,70.679,72.2769,70.0823,71.9454,29806800
11/2/2001,71.899,72.5222,71.5211,72.4361,17575900
11/5/2001,73.0129,73.656,72.9002,73.3842,15929500
11/6/2001,73.1654,74.5776,72.8339,74.5246,23245800
11/7/2001,74.1069,75.002,74.0207,74.4251,19716000
11/8/2001,74.8362,75.6385,74.1931,74.6572,22563500
11/9/2001,74.4251,74.8959,73.8881,74.7368,15895800
11/12/2001,73.5964,74.6904,72.9333,74.2793,26068800
11/13/2001,75.2141,75.9501,75.0418,75.9501,15296200
11/14/2001,76.3612,76.5137,75.3932,76.023,17571300
11/15/2001,75.8308,76.3678,75.539,76.1623,19470200
11/16/2001,76.3015,76.3148,75.1876,75.8241,18134900
11/19/2001,76.1954,76.812,75.8838,76.759,13625400
11/20/2001,76.4938,76.7789,76.0098,76.1159,16209700
11/21/2001,75.917,76.0297,75.2606,75.612,11470200
11/23/2001,75.612,76.7457,75.5854,76.6993,6717100
11/26/2001,76.7457,77.1369,76.2949,76.8651,13726000
11/27/2001,76.6596,77.5082,75.6451,76.5336,19261400
11/28/2001,76.0761,76.3612,75.0882,75.1478,20195500
11/29/2001,75.36,76.1954,74.9224,76.1623,16354700
11/30/2001,75.8507,76.1888,75.5987,75.6186,13680300
12/3/2001,75.3534,75.6385,74.929,75.1677,15220400
12/4/2001,75.5324,76.4474,75.1545,76.4408,17239900
12/5/2001,76.6529,78.2376,76.6198,77.8397,25204000
12/6/2001,77.8,78.1978,77.5281,77.8,17972900
12/7/2001,77.5082,77.6342,76.7126,77.2828,18857800
12/10/2001,76.812,77.1701,75.8175,75.8374,13862700
12/11/2001,76.1822,76.7259,75.5191,75.6849,20833300
12/12/2001,75.9501,76.1026,74.9953,75.7711,16171500
12/13/2001,75.2208,75.3865,74.2859,74.2992,19026700
12/14/2001,74.4782,75.2473,74.2594,75.0086,16721900
12/17/2001,74.9158,75.8241,74.8561,75.7844,13925900
12/18/2001,76.0032,76.3479,75.8109,76.2352,13663700
12/19/2001,75.6451,76.8585,75.5854,76.7723,20143400
12/20/2001,76.58,76.7789,75.9501,76.0164,14867900
12/21/2001,76.5291,76.5557,75.9769,76.4759,14037700
12/24/2001,76.3961,76.5358,76.2497,76.3295,5728800
12/26/2001,76.2763,77.3142,76.2763,76.7487,10304800
12/27/2001,76.7088,77.2277,76.6755,77.2144,9407300
12/28/2001,77.3674,77.6734,77.1212,77.1745,10593800
12/31/2001,77.2743,77.4339,75.9969,76.0435,14619500
1/2/2002,76.5823,77.0081,75.7175,76.8618,18651900
1/3/2002,76.9416,77.8065,76.8684,77.7333,15743000
1/4/2002,77.9529,78.4917,77.5404,78.2522,20140700
1/7/2002,78.3055,78.4984,77.547,77.7,13106500
1/8/2002,77.7,77.8797,77.1545,77.5204,12683700
1/9/2002,77.6269,78.3587,76.7354,76.8884,16610300
1/10/2002,76.9682,77.4073,76.7088,77.2277,12823400
1/11/2002,77.3142,77.3607,76.3096,76.4692,13708400
1/14/2002,76.2763,76.4027,75.8172,75.9902,12301100
1/15/2002,76.2098,76.7686,75.7773,76.609,20219900
1/16/2002,76.0435,76.11,74.9723,75.0588,17067000
1/17/2002,75.6842,76.0035,75.4447,75.6243,17283400
1/18/2002,75.1786,75.7441,74.959,75.2784,17028000
1/22/2002,75.6775,75.7973,74.5266,74.7594,11689300
1/23/2002,74.9324,75.5445,74.5266,75.3316,12438900
1/24/2002,75.6044,76.0102,75.3915,75.5644,12142800
1/25/2002,75.2584,75.9636,75.2052,75.5445,12810700
1/28/2002,75.7773,75.9703,75.1253,75.7507,10589200
1/29/2002,75.7441,75.9303,73.2159,73.369,27720800
1/30/2002,73.4421,75.438,72.1182,74.4268,34711800
1/31/2002,74.6131,75.3782,74.2605,75.2983,19909200
2/1/2002,75.2384,75.3782,74.6264,74.9457,15838500
2/4/2002,74.6663,74.6663,72.8101,73.0829,24243400
2/5/2002,72.7835,73.5087,72.2047,72.6305,33614000
2/6/2002,72.9498,73.0097,71.892,72.3178,29486000
2/7/2002,72.3311,73.0895,71.8521,71.8654,23445400
2/8/2002,72.2712,73.6816,72.0517,73.2425,19277800
2/11/2002,73.2159,74.2738,73.0629,74.1407,18792400
2/12/2002,73.8214,74.3203,73.2026,73.9078,13942500
2/13/2002,74.1673,74.8725,74.0808,74.6929,16781100
2/14/2002,74.8526,75.1586,74.2405,74.5532,20453800
2/15/2002,74.6131,74.6729,73.655,73.7748,18366800
2/19/2002,73.2825,73.3756,72.2579,72.3577,15988100
2/20/2002,72.5506,73.5752,71.7323,73.5752,29242800
2/21/2002,73.1361,73.6018,72.0251,72.0517,26288600
2/22/2002,72.0849,73.1428,71.7656,72.9432,26572900
2/25/2002,73.0097,74.3869,72.9831,74.1474,17458700
2/26/2002,74.2471,74.5399,73.5619,73.9943,22346500
2/27/2002,74.4867,75.0854,73.6151,74.2804,28597900
2/28/2002,74.4002,75.0122,73.8679,73.9478,23755400
3/1/2002,74.327,75.7441,74.1873,75.6709,26273600
3/4/2002,75.7773,77.1678,75.611,77.0081,27184600
3/5/2002,76.7287,77.4406,76.4892,76.762,22718900
3/6/2002,76.5757,77.9395,76.5557,77.6734,20143200
3/7/2002,78.0793,78.1724,76.8884,77.5071,19330800
3/8/2002,78.0926,78.4385,77.4938,77.8331,19930100
3/11/2002,77.7666,78.4385,77.4605,77.9994,15621800
3/12/2002,77.241,78.0061,77.1345,77.9529,17153600
3/13/2002,77.5936,77.6734,76.9349,77.2011,17175300
3/14/2002,77.2011,77.4605,76.9283,77.0946,11168100
3/15/2002,77.3734,78.0273,77.3267,77.8271,21220100
3/18/2002,78.1273,78.4342,77.4602,77.8405,17548900
3/19/2002,78.2608,78.5543,77.9405,78.3609,17912000
3/20/2002,77.727,77.7804,76.853,76.8864,17114500
3/21/2002,76.9264,77.3267,76.1391,76.9197,25846800
3/22/2002,77.0598,77.3534,76.5261,76.7529,15235400
3/25/2002,76.7863,76.9664,75.592,75.7989,17499600
3/26/2002,75.7388,76.7396,75.7055,76.2392,19947600
3/27/2002,76.0791,76.7329,75.8989,76.4394,19020300
3/28/2002,76.7062,77.24,76.3927,76.406,17532900
4/1/2002,76.2125,76.793,75.7255,76.4394,17711000
4/2/2002,76.0457,76.6929,75.9056,76.019,15669500
4/3/2002,76.0657,76.1992,74.8315,75.4853,25658500
4/4/2002,75.125,75.6588,74.8782,75.1717,23549000
4/5/2002,75.5187,75.8122,74.8448,75.1851,19404900
4/8/2002,74.271,75.4119,74.211,75.3452,16470100
4/9/2002,75.512,75.512,74.678,74.8181,15122700
4/10/2002,74.7914,75.7522,74.7847,75.6654,17199300
4/11/2002,75.3185,75.4252,73.7239,73.784,25453700
4/12/2002,74.0709,74.4912,73.417,74.3377,14950600
4/15/2002,74.4712,74.6313,73.5238,73.7706,17394900
4/16/2002,74.5245,75.6054,74.5045,75.5253,15040900
4/17/2002,75.6521,75.8389,75.125,75.3652,12920100
4/18/2002,75.3252,75.6988,74.1576,75.0383,25204800
4/19/2002,75.5253,75.552,75.0983,75.3118,10499200
4/22/2002,74.9782,75.0116,73.9508,74.0575,13922900
4/23/2002,74.1176,74.3778,73.5038,73.7373,16967000
4/24/2002,73.764,74.5979,72.99,72.9967,18902700
4/25/2002,72.8633,73.2169,72.5363,73.0367,25451500
4/26/2002,73.2502,73.397,71.5823,71.649,19769800
4/29/2002,72.0093,72.2294,71.1419,71.2954,17724400
4/30/2002,71.4021,72.483,71.1486,71.9626,19473500
5/1/2002,72.0359,72.8899,71.2553,72.8432,24575600
5/2/2002,72.7899,73.3303,71.9092,72.563,15666800
5/3/2002,72.4563,72.563,71.5222,71.7757,18185500
5/6/2002,71.8158,72.0493,70.2612,70.368,23630400
5/7/2002,70.7883,70.9351,69.9877,70.1211,21910000
5/8/2002,71.4221,72.9633,71.2487,72.7298,27917400
5/9/2002,72.4896,72.7899,71.7757,71.8892,18085600
5/10/2002,72.0359,72.0893,70.4547,70.5348,18958900
5/13/2002,70.8684,72.0226,70.5815,71.9692,14677700
5/14/2002,73.1368,73.6372,72.7231,73.5371,34201200
5/15/2002,73.0567,73.9975,72.9166,73.2502,29535300
5/16/2002,73.1902,73.7106,72.9433,73.6305,28092000
5/17/2002,73.8307,74.2243,73.4571,73.9908,27823700
5/20/2002,73.8173,73.8507,73.0501,73.1902,13833800
5/21/2002,73.4637,73.7106,72.2695,72.523,16877200
5/22/2002,72.2027,72.8032,72.056,72.6831,15844200
5/23/2002,72.8966,73.6305,72.3762,73.4571,13879800
5/24/2002,73.377,73.5238,72.4629,72.5163,11877000
5/28/2002,72.7565,72.8099,71.689,72.1227,24236900
5/29/2002,71.8024,72.0693,71.4755,71.5889,14773300
5/30/2002,71.0885,71.729,70.6549,71.3888,18217900
5/31/2002,71.6557,72.4296,71.2887,71.5356,19826300
6/3/2002,71.4488,71.7891,69.474,69.6341,26056300
6/4/2002,69.4873,70.1878,69.087,69.8075,25856200
6/5/2002,70.021,70.5014,69.6207,70.4614,19695900
6/6/2002,70.4147,70.4547,68.8201,69.0269,22998500
6/7/2002,67.9061,69.3338,67.866,68.9469,24011600
6/10/2002,68.8802,69.6941,68.7334,69.2138,18759900
6/11/2002,69.474,69.7475,67.8727,68.0262,19990700
6/12/2002,67.8594,68.5933,67.2389,68.4398,31266000
6/13/2002,68.1396,68.72,67.6125,67.7526,21043900
6/14/2002,66.9253,67.7593,65.7177,67.6525,39267500
6/17/2002,67.9995,69.6141,67.9528,69.4673,17647200
6/18/2002,69.2138,70.0744,69.1404,70.0344,21628500
6/19/2002,69.0536,69.6741,68.213,68.3998,21540700
6/20/2002,68.2263,68.7534,67.359,67.5258,25691000
6/21/2002,67.2704,67.5784,66.0719,66.4736,31190700
6/24/2002,66.025,67.4177,65.1144,66.8218,37169700
6/25/2002,67.1566,67.5516,65.3086,65.322,33355000
6/26/2002,63.7418,65.717,63.7351,65.4291,37913600
6/27/2002,65.9514,66.6142,64.6591,66.5741,31616400
6/28/2002,66.4468,67.2905,66.2058,66.2594,28184200
7/1/2002,66.4067,66.8218,64.8734,64.9671,20270200
7/2/2002,64.8533,65.0809,63.4539,63.5878,34213900
7/3/2002,63.3535,64.1703,62.7509,63.9494,30565800
7/5/2002,64.7997,66.641,64.7194,66.4937,19013500
7/8/2002,66.2728,66.7548,65.322,65.6635,19118600
7/9/2002,65.4358,65.8442,63.6146,64.0097,28620400
7/10/2002,64.2775,64.3243,61.626,61.6796,50522500
7/11/2002,61.4386,62.5032,60.4744,62.1818,59476500
7/12/2002,62.4898,62.8647,61.2779,61.4988,39018600
7/15/2002,61.3582,61.8671,58.8474,61.8269,77317200
7/16/2002,61.01,61.8537,60.1731,60.6351,53282400
7/17/2002,61.9072,62.4697,60.0927,60.7556,48880600
7/18/2002,60.7288,60.9966,58.7536,58.7871,32656700
7/19/2002,58.0908,58.6197,56.4437,56.7182,77572600
7/22/2002,56.3097,57.5217,54.5354,55.0376,78134000
7/23/2002,55.2719,55.7339,53.3972,53.5311,74484100
7/24/2002,52.3125,56.9927,52.0112,56.7249,107022800
7/25/2002,56.4236,57.4815,54.6359,56.2428,87176600
7/26/2002,56.678,57.535,56.1089,57.3141,41206800
7/29/2002,58.5862,60.4878,58.4523,60.1061,53492900
7/30/2002,59.8048,61.1975,59.4031,60.8895,47532200
7/31/2002,60.5882,61.298,59.758,61.0368,44669900
8/1/2002,60.8493,61.164,59.142,59.4433,66571900
8/2/2002,59.2558,59.5303,57.3275,58.1109,51772900
8/5/2002,57.91,58.2046,55.9415,56.0888,47191300
8/6/2002,57.0664,58.8541,56.986,57.9769,64730000
8/7/2002,58.834,59.2558,57.4279,58.988,43289400
8/8/2002,59.2022,60.9966,58.7871,60.8962,48339800
8/9/2002,60.3271,61.5591,59.8249,61.1239,41879200
8/12/2002,60.2534,61.1105,59.9588,60.6753,25841700
8/13/2002,60.3606,61.3716,59.3562,59.5705,49690500
8/14/2002,59.604,62.0211,58.9344,61.7466,57423600
8/15/2002,62.1617,62.9317,61.7332,62.6036,45551500
8/16/2002,62.1483,62.9919,61.5993,62.4161,36517300
8/19/2002,62.5768,64.1101,62.3358,63.8757,33669900
8/20/2002,63.4874,63.8757,62.6839,63.1995,30508300
8/21/2002,63.6481,64.1302,62.6505,64.1101,39628900
8/22/2002,63.936,65.0475,63.6548,64.7328,38399800
8/23/2002,64.2842,64.3779,63.0388,63.3401,33716400
8/26/2002,63.5477,64.0364,62.6036,63.782,33830100
8/27/2002,64.0766,64.4449,62.6036,63.0455,35335700
8/28/2002,62.4563,62.5969,61.4653,61.6662,38970600
8/29/2002,61.1105,62.3023,60.8025,61.693,42965700
8/30/2002,61.385,62.5299,61.1975,61.4519,30366700
9/3/2002,60.7489,60.9297,59.0215,59.1085,76586400
9/4/2002,59.3295,60.4275,58.9612,59.9521,51099500
9/5/2002,59.2491,59.8785,58.5862,59.4433,67250900
9/6/2002,60.0927,60.6418,59.8182,60.2601,38622200
9/9/2002,59.6575,61.164,59.4567,60.702,33998400
9/10/2002,61.0234,61.4519,60.6351,61.3984,41416600
9/11/2002,61.9139,62.4898,60.9966,61.0167,27711200
9/12/2002,60.7623,60.8226,59.5839,59.8919,43601700
9/13/2002,59.383,60.1932,59.0884,60.0392,41131000
9/16/2002,59.7981,60.1865,59.229,60.1865,28167600
9/17/2002,60.856,61.0569,58.7536,58.8072,47609700
9/18/2002,58.2582,59.2558,57.7694,58.218,54719400
9/19/2002,57.5752,58.1176,56.7115,56.7115,48510500
9/20/2002,57.1136,57.3019,56.5285,56.7302,46325600
9/23/2002,56.2594,56.5352,55.6138,56.2662,46893800
9/24/2002,55.4456,56.2594,55.0488,55.3582,69507000
9/25/2002,56.0711,57.0127,55.1766,56.7302,59294400
9/26/2002,57.1808,57.8198,56.7975,57.6584,53638000
9/27/2002,57.1674,57.5911,55.6541,55.6541,64648300
9/30/2002,55.1497,55.6878,54.4099,55.0085,73096400
10/1/2002,55.4389,57.6853,54.7933,57.6516,67198100
10/2/2002,56.9589,57.5239,55.5533,55.9232,56749100
10/3/2002,55.9164,56.8984,55.1161,55.3582,55547000
10/4/2002,55.6878,55.7685,53.5221,54.3427,68483700
10/7/2002,53.845,54.6117,52.8294,53.2195,53188000
10/8/2002,53.6768,54.6857,52.594,54.0535,79531000
10/9/2002,53.1926,53.6028,52.3115,52.5267,79956400
10/10/2002,52.4191,54.5242,51.834,54.2283,76749000
10/11/2002,55.217,56.9858,55.0287,56.6024,82308300
10/14/2002,55.9568,57.0665,55.8492,56.9185,40631900
10/15/2002,58.5058,59.6693,58.4116,59.6559,82320300
10/16/2002,58.7883,59.0506,57.7861,58.2099,62977800
10/17/2002,59.7702,60.0594,59.0842,59.3667,68534100
10/18/2002,58.9497,59.9316,58.4654,59.6155,47448700
10/21/2002,59.2658,60.8665,58.8959,60.6445,45859100
10/22/2002,59.8913,60.5369,59.5348,60.2074,40966800
10/23/2002,59.7029,60.7118,58.9698,60.6647,54905800
10/24/2002,61.0346,61.1355,59.2523,59.4272,54987400
10/25/2002,59.3263,60.7925,59.1447,60.6647,43672100
10/28/2002,61.3036,61.3978,59.7567,60.2679,39416100
10/29/2002,59.9114,60.1872,58.5125,59.5684,59508200
10/30/2002,59.6424,60.5033,59.3398,60.1468,41688600
10/31/2002,60.3015,60.732,59.3129,59.5348,41620600
11/1/2002,59.4205,61.0817,59.2187,60.7118,51878900
11/4/2002,61.7408,62.5075,61.1355,61.2902,49080600
11/5/2002,61.0951,61.9224,61.0951,61.7744,37270800
11/6/2002,62.1981,62.5949,61.0615,62.5748,65013100
11/7/2002,61.8887,62.0233,60.6781,61.0413,51572000
11/8/2002,60.8866,61.5861,60.2074,60.2948,37905400
11/11/2002,60.2006,60.2343,59.0506,59.3599,33505100
11/12/2002,59.629,60.4831,59.4339,59.8307,37724500
11/13/2002,59.4003,60.3553,58.8152,59.8913,63891500
11/14/2002,60.5773,61.2027,60.362,61.0212,31896800
11/15/2002,60.5302,61.5726,60.4966,61.4718,39152100
11/18/2002,61.9762,61.9762,60.7656,60.853,28934800
11/19/2002,60.5436,61.27,60.3688,60.7723,32806600
