Date,dow,month,dom,yest_volume,yest_p_diff,CNN-2,CNN-dif-2,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_resid
2023-02-15,2.0,2.0,15.0,76431470.0,-0.0012491427,73.0,0.0,3.8029,100.0,0.0,103.923,471394.0,16283.0,5.99,216000.0,1714000.0,207250.0,-0.7244971847534316,3.122379379272445,-0.05006595611570219,-5.2652303314209234,-6.255836105346702,3.3049492263793923,-5.699389
2023-02-16,3.0,2.0,16.0,89257820.0,0.0029465207,74.0,1.0,3.8628,100.0,0.0,103.856,471394.0,16283.0,5.99,216000.0,1714000.0,207250.0,-0.7752223205566224,-0.7244971847534316,3.122379379272445,-0.05006595611570219,-5.2652303314209234,-6.255836105346702,-1.7653077
2023-02-17,4.0,2.0,17.0,82655920.0,-0.009947631,71.0,-3.0,3.8167,100.0,0.0,103.862,479041.0,7647.0,5.99,216000.0,1714000.0,207250.0,-5.699389190673855,-0.7752223205566224,-0.7244971847534316,3.122379379272445,-0.05006595611570219,-5.2652303314209234,-7.7027655
2023-02-21,1.0,2.0,21.0,83742290.0,-0.0024589752,69.0,-2.0,3.9545,100.0,0.0,104.176,479041.0,7647.0,5.99,217000.0,1718000.0,213000.0,-1.7653076553344818,-5.699389190673855,-0.7752223205566224,-0.7244971847534316,3.122379379272445,-0.05006595611570219,0.08210186
2023-02-22,2.0,2.0,22.0,96242400.0,-0.0022462937,66.0,-3.0,3.9273,100.0,0.0,104.585,479041.0,7647.0,5.99,217000.0,1718000.0,213000.0,-7.7027656173706305,-1.7653076553344818,-5.699389190673855,-0.7752223205566224,-0.7244971847534316,3.122379379272445,1.5515109
2023-02-23,3.0,2.0,23.0,108194400.0,0.0024219183,64.0,-2.0,3.8904,100.0,0.0,104.598,479041.0,7647.0,5.99,217000.0,1718000.0,213000.0,0.08210186004640718,-7.7027656173706305,-1.7653076553344818,-5.699389190673855,-0.7752223205566224,-0.7244971847534316,-4.054365
2023-02-24,4.0,2.0,24.0,80444740.0,-0.0053805346,63.0,-1.0,3.9471,100.0,0.0,105.214,480207.0,1166.0,5.99,217000.0,1718000.0,213000.0,1.5515109634399664,0.08210186004640718,-7.7027656173706305,-1.7653076553344818,-5.699389190673855,-0.7752223205566224,-0.41811994
2023-02-27,0.0,2.0,27.0,96438570.0,-0.0024478878,61.0,-2.0,3.9219,100.0,0.0,104.673,480207.0,1166.0,5.99,221000.0,1781000.0,218500.0,-4.054365272521977,1.5515109634399664,0.08210186004640718,-7.7027656173706305,-1.7653076553344818,-5.699389190673855,-1.1964982
2023-02-28,1.0,2.0,28.0,99706820.0,-0.0016973198,61.0,0.0,3.9278,100.0,0.0,104.869,480207.0,1166.0,5.99,221000.0,1781000.0,218500.0,-0.41811992645261853,-4.054365272521977,1.5515109634399664,0.08210186004640718,-7.7027656173706305,-1.7653076553344818,-1.7776287
2023-03-01,2.0,3.0,1.0,85404730.0,0.012895604,61.0,0.0,3.9944,100.0,0.0,104.483,480207.0,1166.0,4.99,221000.0,1781000.0,218500.0,-1.196498146057138,-0.41811992645261853,-4.054365272521977,1.5515109634399664,0.08210186004640718,-7.7027656173706305,3.1622882
2023-03-02,3.0,3.0,2.0,90119950.0,0.011083896,66.0,5.0,4.0616,100.0,0.0,105.027,480207.0,1166.0,4.99,221000.0,1781000.0,218500.0,-1.7776286697387604,-1.196498146057138,-0.41811992645261853,-4.054365272521977,1.5515109634399664,0.08210186004640718,7.585404
2023-03-03,4.0,3.0,3.0,72795950.0,-0.0014339753,52.0,-14.0,3.9576,100.0,0.0,104.521,478513.0,-1694.0,4.99,221000.0,1781000.0,218500.0,3.1622882461547874,-1.7776286697387604,-1.196498146057138,-0.41811992645261853,-4.054365272521977,1.5515109634399664,0.49337742
2023-03-06,0.0,3.0,6.0,108310600.0,-0.015441786,56.0,4.0,3.9636,100.0,0.0,104.35,478513.0,-1694.0,4.99,245000.0,1772000.0,224750.0,7.5854038619995094,3.1622882461547874,-1.7776286697387604,-1.196498146057138,-0.41811992645261853,-4.054365272521977,-5.7097554
2023-03-07,1.0,3.0,7.0,74746630.0,0.0013285872,55.0,-1.0,3.9696,100.0,0.0,105.615,478513.0,-1694.0,4.99,245000.0,1772000.0,224750.0,0.4933774185180937,7.5854038619995094,3.1622882461547874,-1.7776286697387604,-1.196498146057138,-0.41811992645261853,-1.1379882
2023-03-08,2.0,3.0,8.0,111945300.0,-0.020890797,50.0,-5.0,3.9893,100.0,0.0,105.658,478513.0,-1694.0,4.99,245000.0,1772000.0,224750.0,-5.709755401611346,0.4933774185180937,7.5854038619995094,3.1622882461547874,-1.7776286697387604,-1.196498146057138,-7.123985
2023-03-09,3.0,3.0,9.0,189253000.0,-0.013163691,49.0,-1.0,3.9071,100.0,0.0,105.309,478513.0,-1694.0,4.99,245000.0,1772000.0,224750.0,-1.1379881668090661,-5.709755401611346,0.4933774185180937,7.5854038619995094,3.1622882461547874,-1.7776286697387604,-6.488782
2023-03-10,4.0,3.0,10.0,157790000.0,0.009212165,37.0,-12.0,3.7045,100.0,0.0,104.576,480063.0,1550.0,4.99,245000.0,1772000.0,224750.0,-7.123984756469724,-1.1379881668090661,-5.709755401611346,0.4933774185180937,7.5854038619995094,3.1622882461547874,-1.2933966
2023-03-13,0.0,3.0,13.0,149752400.0,0.0031399177,24.0,-13.0,3.5449,76.0,0.0,103.595,480063.0,1550.0,4.99,230000.0,1804000.0,228250.0,-6.488781776428198,-7.123984756469724,-1.1379881668090661,-5.709755401611346,0.4933774185180937,7.5854038619995094,6.5203557
2023-03-14,1.0,3.0,14.0,172996900.0,0.008708385,26.0,2.0,3.6854,81.2,0.0,103.597,480063.0,1550.0,4.99,230000.0,1804000.0,228250.0,-1.2933966064452989,-6.488781776428198,-7.123984756469724,-1.1379881668090661,-5.709755401611346,0.4933774185180937,-3.1811693
2023-03-15,2.0,3.0,15.0,143753900.0,0.023453081,24.0,-2.0,3.4623,63.5,0.0,104.646,480063.0,1550.0,4.99,230000.0,1804000.0,228250.0,6.520355682373065,-1.2933966064452989,-6.488781776428198,-7.123984756469724,-1.1379881668090661,-5.709755401611346,6.081038
2023-03-16,3.0,3.0,16.0,140553400.0,-0.008282264,22.0,-2.0,3.5789,86.4,0.0,104.418,480063.0,1550.0,4.99,230000.0,1804000.0,228250.0,-3.181169242858914,6.520355682373065,-1.2933966064452989,-6.488781776428198,-7.123984756469724,-1.1379881668090661,-7.881297
2023-03-17,4.0,3.0,17.0,93055780.0,0.0074668564,33.0,11.0,3.4379,81.2,0.0,103.708,481180.0,1117.0,4.99,230000.0,1804000.0,228250.0,6.081037864685072,-3.181169242858914,6.520355682373065,-1.2933966064452989,-6.488781776428198,-7.123984756469724,2.6720374
2023-03-20,0.0,3.0,20.0,91524250.0,0.004186408,29.0,-4.0,3.4828,73.8,0.0,103.281,481180.0,1117.0,4.99,247000.0,1817000.0,235750.0,-7.881296882629385,6.081037864685072,-3.181169242858914,6.520355682373065,-1.2933966064452989,-6.488781776428198,4.092145
2023-03-21,1.0,3.0,21.0,111746600.0,-0.016883017,38.0,9.0,3.6075,85.6,0.0,103.256,481180.0,1117.0,4.99,247000.0,1817000.0,235750.0,2.672037353515634,-7.881296882629385,6.081037864685072,-3.181169242858914,6.520355682373065,-1.2933966064452989,-7.158446
2023-03-22,2.0,3.0,22.0,119351300.0,-0.004883384,43.0,5.0,3.4509,36.5,0.0,102.346,481180.0,1117.0,4.99,247000.0,1817000.0,235750.0,4.092145118713404,2.672037353515634,-7.881296882629385,6.081037864685072,-3.181169242858914,6.520355682373065,0.48392
2023-03-23,3.0,3.0,23.0,107770100.0,0.009877448,40.0,-3.0,3.4135,36.0,0.0,102.532,481180.0,1117.0,4.99,247000.0,1817000.0,235750.0,-7.158445968627916,4.092145118713404,2.672037353515634,-7.881296882629385,6.081037864685072,-3.181169242858914,0.6156597
2023-03-24,4.0,3.0,24.0,74010410.0,-0.004111075,33.0,-7.0,3.3725,10.6,0.0,103.116,473691.0,-7489.0,4.99,247000.0,1817000.0,235750.0,0.4839200210571448,-7.158445968627916,4.092145118713404,2.672037353515634,-7.881296882629385,6.081037864685072,-1.0626647
2023-03-27,0.0,3.0,27.0,62871680.0,-0.000429727,37.0,4.0,3.5393,43.0,0.0,102.857,473691.0,-7489.0,4.99,246000.0,1823000.0,242000.0,0.6156597137451172,0.4839200210571448,-7.158445968627916,4.092145118713404,2.672037353515634,-7.881296882629385,-4.517896
2023-03-28,1.0,3.0,28.0,77497880.0,0.003550517,38.0,1.0,3.5715,40.5,0.0,102.43,473691.0,-7489.0,4.99,246000.0,1823000.0,242000.0,-1.0626647567748932,0.6156597137451172,0.4839200210571448,-7.158445968627916,4.092145118713404,2.672037353515634,3.6224236
2023-03-29,2.0,3.0,29.0,69840050.0,-0.00096606393,38.0,0.0,3.5658,47.6,0.0,102.64,473691.0,-7489.0,4.99,246000.0,1823000.0,242000.0,-4.517896080017067,-1.0626647567748932,0.6156597137451172,0.4839200210571448,-7.158445968627916,4.092145118713404,0.27905196
2023-03-30,3.0,3.0,30.0,112062600.0,0.0115537755,40.0,2.0,3.5469,53.8,0.0,102.144,473691.0,-7489.0,4.99,246000.0,1823000.0,242000.0,3.622423744201683,-4.517896080017067,-1.0626647567748932,0.6156597137451172,0.4839200210571448,-7.158445968627916,4.0112176
2023-03-31,4.0,3.0,31.0,67391100.0,0.0051101106,45.0,5.0,3.4733,55.5,0.0,102.506,469952.0,-3739.0,4.99,246000.0,1823000.0,242000.0,0.2790519714355355,3.622423744201683,-4.517896080017067,-1.0626647567748932,0.6156597137451172,0.4839200210571448,0.8672039
2023-04-03,0.0,4.0,3.0,66601530.0,-0.0072185383,60.0,15.0,3.4151,60.9,0.0,102.093,469952.0,-3739.0,4.96,228000.0,1804000.0,237750.0,4.011217727661119,0.2790519714355355,3.622423744201683,-4.517896080017067,-1.0626647567748932,0.6156597137451172,-4.5223656
2023-04-04,1.0,4.0,4.0,65200240.0,-0.00076054956,55.0,-5.0,3.3386,42.1,0.0,101.586,469952.0,-3739.0,4.96,228000.0,1804000.0,237750.0,0.8672039031982308,4.011217727661119,0.2790519714355355,3.622423744201683,-4.517896080017067,-1.0626647567748932,-3.1398406
2023-04-05,2.0,4.0,5.0,63743350.0,0.005914123,53.0,-2.0,3.3089,48.5,0.0,101.852,469952.0,-3739.0,4.96,228000.0,1804000.0,237750.0,-4.522365646362289,0.8672039031982308,4.011217727661119,0.2790519714355355,3.622423744201683,-4.517896080017067,-2.1322103
2023-04-06,3.0,4.0,6.0,63681040.0,0.00732404,56.0,3.0,3.3032,50.1,0.0,101.822,469952.0,-3739.0,4.96,228000.0,1804000.0,237750.0,-3.1398405075073015,-4.522365646362289,0.8672039031982308,4.011217727661119,0.2790519714355355,3.622423744201683,-0.9834515
2023-04-10,0.0,4.0,10.0,59297950.0,-0.0013179732,59.0,3.0,3.4149,71.7,0.0,102.578,470549.0,597.0,4.96,240000.0,1861000.0,240250.0,-2.1322103118896507,-3.1398405075073015,-4.522365646362289,0.8672039031982308,4.011217727661119,0.2790519714355355,-1.5431635
2023-04-11,1.0,4.0,11.0,86420380.0,-0.009361598,59.0,0.0,3.4318,69.5,0.0,102.204,470549.0,597.0,4.96,240000.0,1861000.0,240250.0,-0.9834514999389512,-2.1322103118896507,-3.1398405075073015,-4.522365646362289,0.8672039031982308,4.011217727661119,-2.7388194
2023-04-12,2.0,4.0,12.0,85814750.0,0.010375601,60.0,1.0,3.3999,68.7,0.0,101.5,470549.0,597.0,4.96,240000.0,1861000.0,240250.0,-1.5431635665893282,-0.9834514999389512,-2.1322103118896507,-3.1398405075073015,-4.522365646362289,0.8672039031982308,5.0943303
2023-04-13,3.0,4.0,13.0,78161500.0,-0.0008485671,60.0,0.0,3.4487,67.5,0.0,101.011,470549.0,597.0,4.96,240000.0,1861000.0,240250.0,-2.738819313049305,-1.5431635665893282,-0.9834514999389512,-2.1322103118896507,-3.1398405075073015,-4.522365646362289,-2.1255817
2023-04-14,4.0,4.0,14.0,66436400.0,0.0037928203,69.0,9.0,3.5147,70.8,0.0,101.552,465968.0,-4581.0,4.96,240000.0,1861000.0,240250.0,5.09433052062991,-2.738819313049305,-1.5431635665893282,-0.9834514999389512,-2.1322103118896507,-3.1398405075073015,0.9334025
2023-04-17,0.0,4.0,17.0,63560000.0,-0.003307501,67.0,-2.0,3.6061,84.1,0.0,102.103,465968.0,-4581.0,4.96,246000.0,1843000.0,240000.0,-2.125581779480001,5.09433052062991,-2.738819313049305,-1.5431635665893282,-0.9834514999389512,-2.1322103118896507,-1.6727037
2023-04-18,1.0,4.0,18.0,55227330.0,0.0046361135,69.0,2.0,3.5775,84.6,0.0,101.745,465968.0,-4581.0,4.96,246000.0,1843000.0,240000.0,0.9334024810790993,-2.125581779480001,5.09433052062991,-2.738819313049305,-1.5431635665893282,-0.9834514999389512,-0.16175686
2023-04-19,2.0,4.0,19.0,75840360.0,0.0016266874,70.0,1.0,3.5908,86.0,0.0,101.968,465968.0,-4581.0,4.96,246000.0,1843000.0,240000.0,-1.6727037811279502,0.9334024810790993,-2.125581779480001,5.09433052062991,-2.738819313049305,-1.5431635665893282,-2.677248
2023-04-20,3.0,4.0,20.0,73457420.0,2.4260067e-05,69.0,-1.0,3.5356,84.5,0.0,101.84,465968.0,-4581.0,4.96,246000.0,1843000.0,240000.0,-0.16175685882569724,-1.6727037811279502,0.9334024810790993,-2.125581779480001,5.09433052062991,-2.738819313049305,0.20193596
2023-04-21,4.0,4.0,21.0,64332100.0,0.0015510264,65.0,-4.0,3.568,81.4,0.0,101.822,460914.0,-5054.0,4.96,246000.0,1843000.0,240000.0,-2.6772481155395553,-0.16175685882569724,-1.6727037811279502,0.9334024810790993,-2.125581779480001,5.09433052062991,1.2714242
2023-04-24,0.0,4.0,24.0,97766720.0,-0.0110815605,65.0,0.0,3.4958,85.6,0.0,101.348,460914.0,-5054.0,4.96,229000.0,1801000.0,235750.0,0.20193595886229332,-2.6772481155395553,-0.16175685882569724,-1.6727037811279502,0.9334024810790993,-2.125581779480001,-7.1477785
2023-04-25,1.0,4.0,25.0,80447050.0,-0.0058363834,64.0,-1.0,3.3996,76.7,0.0,101.863,460914.0,-5054.0,4.96,229000.0,1801000.0,235750.0,1.271424179077144,0.20193595886229332,-2.6772481155395553,-0.16175685882569724,-1.6727037811279502,0.9334024810790993,-2.491348
2023-04-26,2.0,4.0,26.0,92968370.0,0.013118014,55.0,-9.0,3.4447,72.7,0.0,101.467,460914.0,-5054.0,4.96,229000.0,1801000.0,235750.0,-7.147778434753434,1.271424179077144,0.20193595886229332,-2.6772481155395553,-0.16175685882569724,-1.6727037811279502,5.6742344
2023-04-27,3.0,4.0,27.0,89433140.0,0.010674873,53.0,-2.0,3.5281,88.6,0.0,101.503,460914.0,-5054.0,4.96,229000.0,1801000.0,235750.0,-2.491347923278795,-7.147778434753434,1.271424179077144,0.20193595886229332,-2.6772481155395553,-0.16175685882569724,3.7894285
2023-04-28,4.0,4.0,28.0,62122250.0,9.6267235e-05,58.0,5.0,3.4333,85.4,0.0,101.659,459633.0,-1281.0,4.96,229000.0,1801000.0,235750.0,5.674234542846705,-2.491347923278795,-7.147778434753434,1.271424179077144,0.20193595886229332,-2.6772481155395553,-0.35790086
2023-05-01,0.0,5.0,1.0,103998500.0,-0.009565768,60.0,2.0,3.57,95.4,0.0,102.151,459633.0,-1281.0,4.13,242000.0,1807000.0,239250.0,3.7894284057617256,5.674234542846705,-2.491347923278795,-7.147778434753434,1.271424179077144,0.20193595886229332,-4.292612
2023-05-02,1.0,5.0,2.0,91531770.0,-0.008185873,58.0,-2.0,3.4333,86.7,0.0,101.958,459633.0,-1281.0,4.13,242000.0,1807000.0,239250.0,-0.35790084838868097,3.7894284057617256,5.674234542846705,-2.491347923278795,-7.147778434753434,1.271424179077144,-2.0761714
2023-05-03,2.0,5.0,3.0,94901860.0,-0.004443018,53.0,-5.0,3.3637,0.0,10.2,101.343,459633.0,-1281.0,4.13,242000.0,1807000.0,239250.0,-4.29261222839358,-0.35790084838868097,3.7894284057617256,5.674234542846705,-2.491347923278795,-7.147778434753434,-3.7163754
2023-05-04,3.0,5.0,4.0,87891790.0,0.00901534,57.0,4.0,3.3768,1.3,0.0,101.399,459633.0,-1281.0,4.13,242000.0,1807000.0,239250.0,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,5.674234542846705,-2.491347923278795,7.0219526
2023-05-05,4.0,5.0,5.0,50046770.0,-0.00055725157,52.0,-5.0,3.4351,0.0,2.0,101.214,462584.0,2951.0,4.13,242000.0,1807000.0,239250.0,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,5.674234542846705,-1.0002601
2023-05-08,0.0,5.0,8.0,49220120.0,-0.0004867009,60.0,8.0,3.5072,12.6,0.0,101.377,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,3.7894284057617256,-1.2821516
2023-05-09,1.0,5.0,9.0,96142920.0,-0.0024948528,60.0,0.0,3.5224,21.2,0.0,101.605,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,-0.35790084838868097,1.911533
2023-05-10,2.0,5.0,10.0,70157060.0,0.0004367554,59.0,-1.0,3.4388,8.5,0.0,101.477,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,-4.29261222839358,0.004540329
2023-05-11,3.0,5.0,11.0,70481550.0,-0.004446172,58.0,-1.0,3.3861,12.9,0.0,102.058,462584.0,2951.0,4.13,231000.0,1799000.0,237000.0,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,-2.0761713790893737,0.8561562
2023-05-12,4.0,5.0,12.0,54289380.0,0.0019127866,57.0,-1.0,3.4625,10.7,0.0,102.681,467624.0,5040.0,4.13,231000.0,1799000.0,237000.0,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-3.716375465393071,1.1991193
2023-05-15,0.0,5.0,15.0,57705500.0,-0.0039244364,58.0,1.0,3.5075,19.0,0.0,102.434,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,7.021952514648433,-2.4416552
2023-05-16,1.0,5.0,16.0,87286960.0,0.006935915,59.0,1.0,3.5414,16.8,0.0,102.564,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,-1.0002601242065339,3.2497258
2023-05-17,2.0,5.0,17.0,97177200.0,0.01032846,57.0,-2.0,3.5716,23.8,0.0,102.882,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-1.2821515274047783,4.478335
2023-05-18,3.0,5.0,18.0,103793300.0,-0.003702642,62.0,5.0,3.6514,33.3,0.0,103.584,467624.0,5040.0,4.13,225000.0,1789000.0,231750.0,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,1.9115329742431868,-0.40525043
2023-05-19,4.0,5.0,19.0,60745400.0,0.00035817473,68.0,6.0,3.6822,35.6,0.0,103.198,455168.0,-12456.0,4.13,225000.0,1789000.0,231750.0,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,0.00454032897948764,0.0934296
2023-05-22,0.0,5.0,22.0,86383490.0,-0.0072206524,69.0,1.0,3.7187,15.3,0.0,103.198,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,0.8561561965942133,-4.1807413
2023-05-23,1.0,5.0,23.0,89213680.0,-0.0032353012,70.0,1.0,3.6976,31.4,0.0,103.488,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,1.1991193389892487,-4.618621
2023-05-24,2.0,5.0,24.0,90961610.0,-0.00021705052,64.0,-6.0,3.7438,29.5,0.0,103.887,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,-2.441655158996582,2.073257
2023-05-25,3.0,5.0,25.0,93829980.0,0.011166135,61.0,-3.0,3.8232,35.4,0.0,104.251,455168.0,-12456.0,4.13,230000.0,1794000.0,232000.0,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,3.249725799560565,2.530951
2023-05-26,4.0,5.0,26.0,72215960.0,-0.004402875,62.0,1.0,3.81,58.5,0.0,104.206,459657.0,4489.0,4.13,230000.0,1794000.0,232000.0,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,4.478334884643573,-0.85861045
2023-05-30,1.0,5.0,30.0,110811800.0,-0.0010290775,69.0,7.0,3.6942,59.6,0.0,104.165,459657.0,4489.0,4.13,233000.0,1755000.0,229750.0,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,-0.40525043487548373,-3.8876996
2023-05-31,2.0,5.0,31.0,88865020.0,0.008842634,69.0,0.0,3.6464,36.7,0.0,104.326,459657.0,4489.0,4.13,233000.0,1755000.0,229750.0,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,0.09342960357668062,2.655496
2023-06-01,3.0,6.0,1.0,91426170.0,0.007992148,64.0,-5.0,3.6007,24.0,0.0,103.56,459657.0,4489.0,3.09,233000.0,1755000.0,229750.0,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-4.1807414627075445,6.0835695
2023-06-02,4.0,6.0,2.0,65460160.0,-0.002762819,62.0,-2.0,3.6984,25.1,0.0,104.015,459205.0,-452.0,3.09,233000.0,1755000.0,229750.0,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,-4.618621025085474,-1.4169077
2023-06-05,0.0,6.0,5.0,64022180.0,0.0031773474,74.0,12.0,3.6889,22.9,0.0,104.002,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,2.07325687408445,0.7163794
2023-06-06,1.0,6.0,6.0,85373280.0,-0.004430899,74.0,0.0,3.6774,18.3,0.0,104.125,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.530951042175275,-3.0295851
2023-06-07,2.0,6.0,7.0,61952840.0,0.0058490434,76.0,2.0,3.7933,33.3,0.0,104.099,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,-0.8586104583740166,2.8744478
2023-06-08,3.0,6.0,8.0,85647270.0,-0.00013956735,77.0,1.0,3.7179,25.2,0.0,103.343,459205.0,-452.0,3.09,262000.0,1772000.0,237500.0,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,-3.8876995086669695,1.2096943
2023-06-09,4.0,6.0,9.0,76256700.0,0.006639004,78.0,1.0,3.7433,24.7,0.0,103.557,467124.0,7919.0,3.09,262000.0,1772000.0,237500.0,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,2.655495948791497,5.4165936
2023-06-12,0.0,6.0,12.0,95899700.0,0.003068749,77.0,-1.0,3.7433,18.5,0.0,103.654,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,6.083569450378434,5.643112
2023-06-13,1.0,6.0,13.0,100612100.0,0.00038885584,79.0,2.0,3.8269,5.8,0.0,103.338,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,-1.4169076919555437,2.0808332
2023-06-14,2.0,6.0,14.0,110303100.0,0.01416629,80.0,1.0,3.79,71.9,0.0,102.948,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,0.7163794326781954,7.464257
2023-06-15,3.0,6.0,15.0,114165800.0,-0.008100851,79.0,-1.0,3.7204,69.4,0.0,102.115,467124.0,7919.0,3.09,264000.0,1761000.0,247250.0,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-3.0295850753784066,-2.2133188
2023-06-16,4.0,6.0,16.0,76160360.0,-0.0006175946,81.0,2.0,3.7672,71.9,0.0,102.243,463293.0,-3831.0,3.09,264000.0,1761000.0,247250.0,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,2.8744477081298783,-0.36576587
2023-06-20,1.0,6.0,20.0,76982250.0,-0.0028049846,80.0,-1.0,3.7188,76.9,0.0,102.54,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,1.20969429016111,-1.0289683
2023-06-21,2.0,6.0,21.0,70637180.0,0.0058646994,78.0,-2.0,3.7266,71.9,0.0,102.071,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,5.41659336090089,2.8993394
2023-06-22,3.0,6.0,22.0,92074540.0,0.0006463378,78.0,0.0,3.7966,76.9,0.0,102.386,463293.0,-3831.0,3.09,265000.0,1733000.0,256000.0,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,5.643112335205103,-1.2016821
2023-06-23,4.0,6.0,23.0,72823560.0,-0.0027350269,76.0,-2.0,3.7366,74.4,0.0,102.903,453690.0,-9603.0,3.09,265000.0,1733000.0,256000.0,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,2.0808331298828193,-2.265102
2023-06-26,0.0,6.0,26.0,72813700.0,0.008758053,73.0,-3.0,3.7231,75.6,0.0,102.692,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,7.464256858825706,4.383189
2023-06-27,1.0,6.0,27.0,75635980.0,0.0030706478,72.0,-1.0,3.7717,76.9,0.0,102.492,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,-2.2133188629150595,-1.4587845
2023-06-28,2.0,6.0,28.0,67882300.0,0.004907443,77.0,5.0,3.7136,81.8,0.0,102.905,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,4.383189125061051,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,-0.3657658767700127,1.5255722
2023-06-29,3.0,6.0,29.0,104964000.0,0.0041508754,78.0,1.0,3.8422,86.8,0.0,103.342,453690.0,-9603.0,3.09,236000.0,1718000.0,256750.0,-1.4587844467163222,4.383189125061051,-2.2651019668579124,-1.2016821289062705,2.8993394470214753,-1.0289683914184593,4.5893083
